"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Turkey","1999","Male","Not applicable","Percent","88.40613"
"Turkey","1999","Female","Not applicable","Percent","65.20072"
"Turkey","1997","Female","Not applicable","Percent","53.57282"
"Turkey","1997","Male","Not applicable","Percent","79.47957"
"Turkey","1997","All genders","Not applicable","Percent","66.65985"
"Turkey","1995","All genders","Not applicable","Percent","68.17645"
"Turkey","1995","Male","Not applicable","Percent","81.98479"
"Turkey","1995","Female","Not applicable","Percent","54.10155"
"Turkey","1994","Male","Not applicable","Percent","82.03891"
"Turkey","1994","Female","Not applicable","Percent","53.0566"
"Turkey","1994","All genders","Not applicable","Percent","67.67779"
"Turkmenistan","2014","All genders","Not applicable","Percent","87.36086"
"Turkmenistan","2014","Female","Not applicable","Percent","87.06634"
"Turkmenistan","2014","Male","Not applicable","Percent","87.64724"
"Tuvalu","2014","Female","Not applicable","Percent","103.21782"
"Tuvalu","2014","All genders","Not applicable","Percent","99.41383"
"Tuvalu","2014","Male","Not applicable","Percent","95.99109"
"Tuvalu","2002","Female","Not applicable","Percent","85.26912"
"Tuvalu","2002","Male","Not applicable","Percent","87.22467"
"Tuvalu","2002","All genders","Not applicable","Percent","86.36927"
"Tuvalu","2001","Female","Not applicable","Percent","101.66667"
"Tuvalu","2001","All genders","Not applicable","Percent","95.95588"
"Tuvalu","2001","Male","Not applicable","Percent","91.44737"
"Uganda","2008","Female","Not applicable","Percent","29.22248"
"Uganda","2008","Male","Not applicable","Percent","33.58362"
"Uganda","2008","All genders","Not applicable","Percent","31.41064"
"Uganda","2006","Male","Not applicable","Percent","27.28873"
"Uganda","2006","All genders","Not applicable","Percent","25.25055"
"Uganda","2006","Female","Not applicable","Percent","23.19932"
"Uganda","2005","Male","Not applicable","Percent","25.42253"
"Uganda","2005","Female","Not applicable","Percent","21.15505"
"Uganda","2005","All genders","Not applicable","Percent","23.29567"
"Uganda","2004","Female","Not applicable","Percent","21.08038"
"Uganda","2004","Male","Not applicable","Percent","25.43161"
"Uganda","2004","All genders","Not applicable","Percent","23.26256"
"Uganda","2003","Female","Not applicable","Percent","21.75353"
"Uganda","2003","Male","Not applicable","Percent","26.01583"
"Uganda","2003","All genders","Not applicable","Percent","23.89077"
"Uganda","2002","Female","Not applicable","Percent","21.887"
"Uganda","2002","Male","Not applicable","Percent","26.0379"
"Uganda","2002","All genders","Not applicable","Percent","23.96823"
"Uganda","2001","Female","Not applicable","Percent","18.50096"
"Uganda","2001","Male","Not applicable","Percent","23.07545"
"Uganda","2001","All genders","Not applicable","Percent","20.79475"
"Uganda","2000","Female","Not applicable","Percent","18.46871"
"Uganda","2000","Male","Not applicable","Percent","23.12608"
"Uganda","2000","All genders","Not applicable","Percent","20.80481"
"Ukraine","2014","All genders","Not applicable","Percent","102.30148"
"Ukraine","2014","Female","Not applicable","Percent","102.64351"
"Ukraine","2014","Male","Not applicable","Percent","101.9775"
"Ukraine","2013","All genders","Not applicable","Percent","99.41535"
"Ukraine","2013","Male","Not applicable","Percent","99.36015"
"Ukraine","2013","Female","Not applicable","Percent","99.47342"
"Ukraine","2012","All genders","Not applicable","Percent","98.11881"
"Ukraine","2012","Female","Not applicable","Percent","98.16292"
"Ukraine","2012","Male","Not applicable","Percent","98.07677"
"Ukraine","2011","All genders","Not applicable","Percent","98.6891"
"Ukraine","2011","Male","Not applicable","Percent","98.75511"
"Ukraine","2011","Female","Not applicable","Percent","98.61986"
"Ukraine","2010","All genders","Not applicable","Percent","102.43478"
"Ukraine","2010","Female","Not applicable","Percent","102.40026"
"Ukraine","2010","Male","Not applicable","Percent","102.46771"
"Ukraine","2009","All genders","Not applicable","Percent","94.99064"
"Ukraine","2009","Male","Not applicable","Percent","95.00478"
"Ukraine","2009","Female","Not applicable","Percent","94.9758"
"Ukraine","2008","All genders","Not applicable","Percent","96.00259"
"Ukraine","2008","Female","Not applicable","Percent","96.16727"
"Ukraine","2008","Male","Not applicable","Percent","95.84578"
"Ukraine","2007","All genders","Not applicable","Percent","96.11126"
"Ukraine","2007","Male","Not applicable","Percent","96.04911"
"Ukraine","2007","Female","Not applicable","Percent","96.17658"
"Ukraine","2006","All genders","Not applicable","Percent","95.92772"
"Ukraine","2006","Female","Not applicable","Percent","96.09765"
"Ukraine","2006","Male","Not applicable","Percent","95.76619"
"Ukraine","2005","All genders","Not applicable","Percent","94.56589"
"Ukraine","2005","Male","Not applicable","Percent","98.87854"
"Ukraine","2005","Female","Not applicable","Percent","90.02591"
"Ukraine","2004","Female","Not applicable","Percent","102.97579"
"Ukraine","2004","Male","Not applicable","Percent","102.74942"
"Ukraine","2004","All genders","Not applicable","Percent","102.85968"
"Ukraine","2003","Male","Not applicable","Percent","104.54598"
"Ukraine","2003","All genders","Not applicable","Percent","104.5553"
"Ukraine","2003","Female","Not applicable","Percent","104.56512"
"Ukraine","2002","Male","Not applicable","Percent","105.58903"
"Ukraine","2002","Female","Not applicable","Percent","105.97111"
"Ukraine","2002","All genders","Not applicable","Percent","105.77512"
"Ukraine","2001","Male","Not applicable","Percent","106.09223"
"Ukraine","2001","All genders","Not applicable","Percent","106.41873"
"Ukraine","2001","Female","Not applicable","Percent","106.76246"
"Ukraine","2000","Male","Not applicable","Percent","104.87929"
"Ukraine","2000","Female","Not applicable","Percent","105.71828"
"Ukraine","2000","All genders","Not applicable","Percent","105.28818"
"Ukraine","1999","Male","Not applicable","Percent","103.62495"
"Ukraine","1999","All genders","Not applicable","Percent","104.14681"
"Ukraine","1999","Female","Not applicable","Percent","104.69518"
"United Arab Emirates","1999","Male","Not applicable","Percent","95.6549"
"United Arab Emirates","1999","Female","Not applicable","Percent","94.65292"
"United Arab Emirates","1999","All genders","Not applicable","Percent","95.16721"
"United Arab Emirates","1998","Male","Not applicable","Percent","94.66354"
"United Arab Emirates","1998","All genders","Not applicable","Percent","93.90426"
"United Arab Emirates","1998","Female","Not applicable","Percent","93.10227"
"United Arab Emirates","1997","All genders","Not applicable","Percent","92.41447"
"United Arab Emirates","1997","Female","Not applicable","Percent","92.39512"
"United Arab Emirates","1997","Male","Not applicable","Percent","92.43249"
"United Arab Emirates","1995","All genders","Not applicable","Percent","96.72483"
"United Arab Emirates","1995","Male","Not applicable","Percent","96.36787"
"United Arab Emirates","1995","Female","Not applicable","Percent","97.0959"
"United Kingdom of Great Britain and Northern Ireland","2014","All genders","Not applicable","Percent","112.71414"
"United Kingdom of Great Britain and Northern Ireland","2014","Female","Not applicable","Percent","111.184"
"United Kingdom of Great Britain and Northern Ireland","2014","Male","Not applicable","Percent","114.1719"
"United Kingdom of Great Britain and Northern Ireland","2013","All genders","Not applicable","Percent","111.36615"
"United Kingdom of Great Britain and Northern Ireland","2013","Male","Not applicable","Percent","112.07774"
"United Kingdom of Great Britain and Northern Ireland","2013","Female","Not applicable","Percent","110.61827"
"United Kingdom of Great Britain and Northern Ireland","2012","All genders","Not applicable","Percent","103.16491"
"United Kingdom of Great Britain and Northern Ireland","2012","Female","Not applicable","Percent","101.15204"
"United Kingdom of Great Britain and Northern Ireland","2012","Male","Not applicable","Percent","105.0784"
"United Kingdom of Great Britain and Northern Ireland","2011","All genders","Not applicable","Percent","107.02158"
"United Kingdom of Great Britain and Northern Ireland","2011","Male","Not applicable","Percent","108.86582"
"United Kingdom of Great Britain and Northern Ireland","2011","Female","Not applicable","Percent","105.08249"
"United Kingdom of Great Britain and Northern Ireland","2010","All genders","Not applicable","Percent","109.59346"
"United Kingdom of Great Britain and Northern Ireland","2010","Female","Not applicable","Percent","107.45132"
"United Kingdom of Great Britain and Northern Ireland","2010","Male","Not applicable","Percent","111.63729"
"United Kingdom of Great Britain and Northern Ireland","2009","All genders","Not applicable","Percent","106.58795"
"United Kingdom of Great Britain and Northern Ireland","2009","Male","Not applicable","Percent","108.64029"
"United Kingdom of Great Britain and Northern Ireland","2009","Female","Not applicable","Percent","104.44155"
"United Kingdom of Great Britain and Northern Ireland","2008","All genders","Not applicable","Percent","101.69869"
"United Kingdom of Great Britain and Northern Ireland","2008","Female","Not applicable","Percent","99.74929"
"United Kingdom of Great Britain and Northern Ireland","2008","Male","Not applicable","Percent","103.5624"
"United Kingdom of Great Britain and Northern Ireland","2007","Female","Not applicable","Percent","97.02825"
"United Kingdom of Great Britain and Northern Ireland","2007","All genders","Not applicable","Percent","96.92087"
"United Kingdom of Great Britain and Northern Ireland","2007","Male","Not applicable","Percent","96.81852"
"United Kingdom of Great Britain and Northern Ireland","2006","Female","Not applicable","Percent","99.99222"
"United Kingdom of Great Britain and Northern Ireland","2006","All genders","Not applicable","Percent","99.4333"
"United Kingdom of Great Britain and Northern Ireland","2006","Male","Not applicable","Percent","98.90376"
"United Kingdom of Great Britain and Northern Ireland","2005","Female","Not applicable","Percent","101.39234"
"United Kingdom of Great Britain and Northern Ireland","2005","All genders","Not applicable","Percent","101.276"
"United Kingdom of Great Britain and Northern Ireland","2005","Male","Not applicable","Percent","101.16582"
"United Kingdom of Great Britain and Northern Ireland","2004","All genders","Not applicable","Percent","99.62006"
"United Kingdom of Great Britain and Northern Ireland","2004","Male","Not applicable","Percent","99.56253"
"United Kingdom of Great Britain and Northern Ireland","2004","Female","Not applicable","Percent","99.68079"
"United Kingdom of Great Britain and Northern Ireland","2003","All genders","Not applicable","Percent","100.37941"
"United Kingdom of Great Britain and Northern Ireland","2003","Female","Not applicable","Percent","100.84147"
"United Kingdom of Great Britain and Northern Ireland","2003","Male","Not applicable","Percent","99.94123"
"United Kingdom of Great Britain and Northern Ireland","2002","All genders","Not applicable","Percent","100.01455"
"United Kingdom of Great Britain and Northern Ireland","2002","Male","Not applicable","Percent","99.61446"
"United Kingdom of Great Britain and Northern Ireland","2002","Female","Not applicable","Percent","100.43574"
"United Kingdom of Great Britain and Northern Ireland","2001","All genders","Not applicable","Percent","99.84182"
"United Kingdom of Great Britain and Northern Ireland","2001","Female","Not applicable","Percent","100.07906"
"United Kingdom of Great Britain and Northern Ireland","2001","Male","Not applicable","Percent","99.61598"
"United Kingdom of Great Britain and Northern Ireland","2000","All genders","Not applicable","Percent","99.76832"
"United Kingdom of Great Britain and Northern Ireland","2000","Male","Not applicable","Percent","99.74127"
"United Kingdom of Great Britain and Northern Ireland","2000","Female","Not applicable","Percent","99.79667"
"United Kingdom of Great Britain and Northern Ireland","1999","All genders","Not applicable","Percent","99.36422"
"United Kingdom of Great Britain and Northern Ireland","1999","Female","Not applicable","Percent","99.16385"
"United Kingdom of Great Britain and Northern Ireland","1999","Male","Not applicable","Percent","99.55579"
"United Kingdom of Great Britain and Northern Ireland","1998","All genders","Not applicable","Percent","98.62816"
"United Kingdom of Great Britain and Northern Ireland","1998","Male","Not applicable","Percent","98.72212"
