"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"San Marino","2008","All genders","Not applicable","Percent","93.56449"
"Sao Tome and Principe","2014","All genders","Not applicable","Percent","79.5331"
"Sao Tome and Principe","2009","All genders","Not applicable","Percent","66.13063"
"Sao Tome and Principe","2008","Female","Not applicable","Percent","74.77939"
"Sao Tome and Principe","2008","All genders","Not applicable","Percent","68.02994"
"Sao Tome and Principe","2008","Male","Not applicable","Percent","62.03974"
"Sao Tome and Principe","2007","All genders","Not applicable","Percent","75.02823"
"Sao Tome and Principe","2007","Male","Not applicable","Percent","78.38988"
"Sao Tome and Principe","2007","Female","Not applicable","Percent","71.80404"
"Sao Tome and Principe","2004","Male","Not applicable","Percent","69.54244"
"Sao Tome and Principe","2004","All genders","Not applicable","Percent","68.91029"
"Sao Tome and Principe","2004","Female","Not applicable","Percent","68.34155"
"Sao Tome and Principe","2003","Male","Not applicable","Percent","58.81159"
"Sao Tome and Principe","2003","All genders","Not applicable","Percent","61.29938"
"Sao Tome and Principe","2003","Female","Not applicable","Percent","63.84466"
"Sao Tome and Principe","2002","Male","Not applicable","Percent","52.85165"
"Sao Tome and Principe","2002","All genders","Not applicable","Percent","56.59913"
"Sao Tome and Principe","2002","Female","Not applicable","Percent","61.04907"
"Sao Tome and Principe","1998","All genders","Not applicable","Percent","44.07783"
"Sao Tome and Principe","1990","All genders","Not applicable","Percent","64.70164"
"Sao Tome and Principe","1988","Male","Not applicable","Percent","64.12134"
"Sao Tome and Principe","1988","All genders","Not applicable","Percent","62.86414"
"Sao Tome and Principe","1988","Female","Not applicable","Percent","61.49915"
"Sao Tome and Principe","1987","All genders","Not applicable","Percent","66.23574"
"Sao Tome and Principe","1985","All genders","Not applicable","Percent","74.54497"
"Sao Tome and Principe","1984","Male","Not applicable","Percent","81.55022"
"Sao Tome and Principe","1984","All genders","Not applicable","Percent","81.27969"
"Sao Tome and Principe","1984","Female","Not applicable","Percent","80.99599"
"Sao Tome and Principe","1983","All genders","Not applicable","Percent","78.78827"
"Sao Tome and Principe","1981","All genders","Not applicable","Percent","68.01632"
"Sao Tome and Principe","1977","Male","Not applicable","Percent","53.82463"
"Sao Tome and Principe","1977","All genders","Not applicable","Percent","45.01887"
"Sao Tome and Principe","1977","Female","Not applicable","Percent","39.03676"
"Saudi Arabia","2011","All genders","Not applicable","Percent","98.68772"
"Saudi Arabia","2007","All genders","Not applicable","Percent","93.26627"
"Saudi Arabia","2007","Male","Not applicable","Percent","96.73854"
"Saudi Arabia","2007","Female","Not applicable","Percent","89.81151"
"Saudi Arabia","1979","Female","Not applicable","Percent","49.87714"
"Saudi Arabia","1979","Male","Not applicable","Percent","50.44226"
"Saudi Arabia","1979","All genders","Not applicable","Percent","50.22089"
"Senegal","2011","All genders","Not applicable","Percent","61.36691"
"Senegal","2011","Female","Not applicable","Percent","63.7394"
"Senegal","2011","Male","Not applicable","Percent","58.97047"
"Senegal","2010","All genders","Not applicable","Percent","59.19513"
"Senegal","2010","Male","Not applicable","Percent","58.79993"
"Senegal","2010","Female","Not applicable","Percent","59.57236"
"Senegal","2009","All genders","Not applicable","Percent","59.57132"
"Senegal","2009","Female","Not applicable","Percent","61.05785"
"Senegal","2009","Male","Not applicable","Percent","58.08486"
"Senegal","2008","All genders","Not applicable","Percent","57.59733"
"Senegal","2008","Male","Not applicable","Percent","56.41635"
"Senegal","2008","Female","Not applicable","Percent","58.79284"
"Senegal","2007","All genders","Not applicable","Percent","58.41842"
"Senegal","2007","Female","Not applicable","Percent","59.51985"
"Senegal","2007","Male","Not applicable","Percent","57.36795"
"Senegal","2005","All genders","Not applicable","Percent","53.48894"
"Senegal","2005","Male","Not applicable","Percent","53.8052"
"Senegal","2005","Female","Not applicable","Percent","53.14387"
"Senegal","2004","All genders","Not applicable","Percent","63.74829"
"Senegal","2004","Female","Not applicable","Percent","61.55868"
"Senegal","2004","Male","Not applicable","Percent","65.85046"
"Senegal","2003","All genders","Not applicable","Percent","72.21143"
"Senegal","2003","Male","Not applicable","Percent","72.92913"
"Senegal","2003","Female","Not applicable","Percent","71.44692"
"Senegal","2002","All genders","Not applicable","Percent","71.46288"
"Senegal","2002","Female","Not applicable","Percent","68.36784"
"Senegal","2002","Male","Not applicable","Percent","74.34483"
"Senegal","2001","All genders","Not applicable","Percent","59.16163"
"Senegal","2001","Male","Not applicable","Percent","62.39707"
"Senegal","2001","Female","Not applicable","Percent","55.62677"
"Senegal","2000","All genders","Not applicable","Percent","62.88702"
"Senegal","2000","Female","Not applicable","Percent","58.77943"
"Senegal","2000","Male","Not applicable","Percent","66.50617"
"Senegal","1997","All genders","Not applicable","Percent","47.85972"
"Senegal","1997","Male","Not applicable","Percent","54.16976"
"Senegal","1997","Female","Not applicable","Percent","40.84283"
"Senegal","1996","All genders","Not applicable","Percent","49.46704"
"Senegal","1996","Female","Not applicable","Percent","42.23742"
"Senegal","1996","Male","Not applicable","Percent","55.78087"
"Senegal","1994","All genders","Not applicable","Percent","60.9503"
"Senegal","1994","Male","Not applicable","Percent","66.26492"
"Senegal","1994","Female","Not applicable","Percent","54.18133"
"Senegal","1992","All genders","Not applicable","Percent","65.96326"
"Senegal","1992","Female","Not applicable","Percent","58.42338"
"Senegal","1992","Male","Not applicable","Percent","71.92954"
"Senegal","1990","All genders","Not applicable","Percent","69.10391"
"Senegal","1990","Male","Not applicable","Percent","75.44528"
"Senegal","1990","Female","Not applicable","Percent","60.89291"
"Senegal","1989","Female","Not applicable","Percent","61.5688"
"Senegal","1989","All genders","Not applicable","Percent","72.96552"
"Senegal","1989","Male","Not applicable","Percent","81.88872"
"Senegal","1988","Male","Not applicable","Percent","73.32779"
"Senegal","1988","All genders","Not applicable","Percent","66.30323"
"Senegal","1988","Female","Not applicable","Percent","57.06925"
"Senegal","1985","Female","Not applicable","Percent","49.57562"
"Senegal","1985","All genders","Not applicable","Percent","57.44659"
"Senegal","1985","Male","Not applicable","Percent","63.15735"
"Senegal","1984","Male","Not applicable","Percent","57.03034"
"Senegal","1984","All genders","Not applicable","Percent","54.35707"
"Senegal","1984","Female","Not applicable","Percent","50.46"
"Senegal","1983","Female","Not applicable","Percent","47.57646"
"Senegal","1983","All genders","Not applicable","Percent","52.49773"
"Senegal","1983","Male","Not applicable","Percent","55.91321"
"Senegal","1982","Male","Not applicable","Percent","59.88222"
"Senegal","1982","All genders","Not applicable","Percent","55.92465"
"Senegal","1982","Female","Not applicable","Percent","50.16046"
"Senegal","1981","Female","Not applicable","Percent","53.58107"
"Senegal","1981","All genders","Not applicable","Percent","59.35806"
"Senegal","1981","Male","Not applicable","Percent","63.37619"
"Senegal","1980","Male","Not applicable","Percent","60.40163"
"Senegal","1980","All genders","Not applicable","Percent","57.97939"
"Senegal","1980","Female","Not applicable","Percent","54.37762"
"Senegal","1979","All genders","Not applicable","Percent","60.56869"
"Senegal","1978","All genders","Not applicable","Percent","61.96047"
"Senegal","1978","Male","Not applicable","Percent","64.27797"
"Senegal","1978","Female","Not applicable","Percent","58.48726"
"Serbia","2013","Female","Not applicable","Percent","98.91432"
"Serbia","2013","All genders","Not applicable","Percent","98.30033"
"Serbia","2013","Male","Not applicable","Percent","97.72308"
"Serbia","2012","Female","Not applicable","Percent","99.94584"
"Serbia","2012","Male","Not applicable","Percent","98.53285"
"Serbia","2012","All genders","Not applicable","Percent","99.21752"
"Serbia","2011","Female","Not applicable","Percent","98.40576"
"Serbia","2011","All genders","Not applicable","Percent","98.39804"
"Serbia","2011","Male","Not applicable","Percent","98.39323"
"Serbia","2010","Female","Not applicable","Percent","98.44704"
"Serbia","2010","Male","Not applicable","Percent","97.70737"
"Serbia","2010","All genders","Not applicable","Percent","98.06688"
"Serbia","2009","Female","Not applicable","Percent","98.74591"
"Serbia","2009","All genders","Not applicable","Percent","98.56267"
"Serbia","2009","Male","Not applicable","Percent","98.38903"
"Serbia","2008","Female","Not applicable","Percent","97.2751"
"Serbia","2008","Male","Not applicable","Percent","98.91287"
"Serbia","2008","All genders","Not applicable","Percent","98.10919"
"Serbia","2007","Female","Not applicable","Percent","98.93343"
"Serbia","2007","All genders","Not applicable","Percent","98.36167"
"Serbia","2007","Male","Not applicable","Percent","97.81726"
"Serbia","2006","Female","Not applicable","Percent","97.70888"
"Serbia","2006","Male","Not applicable","Percent","97.6171"
"Serbia","2006","All genders","Not applicable","Percent","97.6624"
"Seychelles","2003","Female","Not applicable","Percent","87.29501"
"Seychelles","2003","Male","Not applicable","Percent","82.68422"
"Seychelles","2003","All genders","Not applicable","Percent","84.87894"
"Seychelles","2002","Female","Not applicable","Percent","98.80348"
"Seychelles","2002","All genders","Not applicable","Percent","97.91792"
"Seychelles","2002","Male","Not applicable","Percent","97.09551"
"Seychelles","2001","Female","Not applicable","Percent","95.9004"
"Seychelles","2001","Male","Not applicable","Percent","98.5038"
"Seychelles","2001","All genders","Not applicable","Percent","97.20735"
"Seychelles","2000","Female","Not applicable","Percent","89.44263"
"Seychelles","2000","All genders","Not applicable","Percent","89.87362"
"Seychelles","2000","Male","Not applicable","Percent","90.31828"
"Seychelles","1999","Female","Not applicable","Percent","96.62111"
"Seychelles","1999","Male","Not applicable","Percent","95.59212"
"Seychelles","1999","All genders","Not applicable","Percent","96.10427"
"Sierra Leone","2012","Female","Not applicable","Percent","47.90164"
"Sierra Leone","2012","All genders","Not applicable","Percent","47.75172"
"Sierra Leone","2012","Male","Not applicable","Percent","47.5821"
"Sierra Leone","1978","All genders","Not applicable","Percent","35.02675"
"Sierra Leone","1978","Male","Not applicable","Percent","37.49071"
"Sierra Leone","1978","Female","Not applicable","Percent","31.40255"
"Singapore","2008","Male","Not applicable","Percent","98.54361"
"Singapore","2008","All genders","Not applicable","Percent","98.67684"
"Singapore","2008","Female","Not applicable","Percent","98.81658"
"Singapore","1979","All genders","Not applicable","Percent","87.0627"
"Singapore","1977","All genders","Not applicable","Percent","84.75735"
"Slovakia","2013","All genders","Not applicable","Percent","97.90112"
"Slovakia","2013","Female","Not applicable","Percent","98.41287"
"Slovakia","2013","Male","Not applicable","Percent","97.41757"
"Slovakia","2012","Female","Not applicable","Percent","98.26348"
"Slovakia","2012","All genders","Not applicable","Percent","98.20532"
"Slovakia","2012","Male","Not applicable","Percent","98.15054"
"Slovakia","2011","Female","Not applicable","Percent","97.68399"
"Slovakia","2011","All genders","Not applicable","Percent","97.95279"
"Slovakia","2011","Male","Not applicable","Percent","98.20946"
"Slovakia","2010","Female","Not applicable","Percent","98.38205"
"Slovakia","2010","All genders","Not applicable","Percent","98.10836"
"Slovakia","2010","Male","Not applicable","Percent","97.85366"
"Slovakia","2009","Female","Not applicable","Percent","98.35414"
"Slovakia","2009","All genders","Not applicable","Percent","98.21953"
